ID009547 | Caixa de Som Modelo 8733 | 7131.61 | 149 | 40450 | 2022-07-22
ID000110 | Scanner Modelo 8351 | 8655.11 | 363 | 8001 | 2022-07-23
ID001189 | Caixa de Som Modelo 504 | 4060.25 | 369 | 6863 | 2022-07-23
ID003702 | Placa-mãe Modelo 7717 | 8594.07 | 182 | 43983 | 2022-07-23
ID003956 | Headset Modelo 7814 | 9028.44 | 266 | 45696 | 2022-07-23
ID006843 | Bateria Modelo 9358 | 7018.14 | 313 | 29456 | 2022-07-23
ID007650 | Processador Modelo 6524 | 9835.89 | 352 | 33584 | 2022-07-23
ID008563 | Caixa de Som Modelo 2227 | 2091.26 | 140 | 34604 | 2022-07-23
ID003834 | Headset Modelo 2264 | 8013.4 | 198 | 27805 | 2022-07-24
ID007562 | Hub USB Modelo 4298 | 2783.52 | 169 | 18760 | 2022-07-24
ID008309 | Tablet Modelo 3939 | 5411.1 | 209 | 30976 | 2022-07-24
ID008323 | Fonte Modelo 4207 | 2814.28 | 448 | 13384 | 2022-07-24
ID000848 | Cooler Modelo 6537 | 7661.21 | 445 | 32289 | 2022-07-25
ID000956 | Controle Modelo 7152 | 1854.9 | 73 | 2817 | 2022-07-25
ID001260 | Impressora Modelo 607 | 2279.48 | 138 | 12889 | 2022-07-25
ID003112 | Projetor Modelo 5450 | 27.94 | 269 | 30612 | 2022-07-25
ID003984 | Processador Modelo 9053 | 5864.29 | 56 | 41746 | 2022-07-25
ID004570 | Teclado Modelo 3873 | 1725.65 | 388 | 19342 | 2022-07-25
ID005467 | Scanner Modelo 9461 | 3369.88 | 415 | 33630 | 2022-07-25
ID009507 | Headset Modelo 7551 | 6274.86 | 431 | 36630 | 2022-07-25
ID000206 | Placa de Vídeo Modelo 9727 | 1887.29 | 113 | 48237 | 2022-07-26
ID000502 | Hub USB Modelo 5958 | 2261.1 | 76 | 15690 | 2022-07-26
ID003332 | Processador Modelo 3611 | 387.71 | 135 | 4475 | 2022-07-26
ID004541 | Smartphone Modelo 5540 | 3683.34 | 32 | 41916 | 2022-07-26
ID005372 | Switch Modelo 1811 | 2685.83 | 325 | 27533 | 2022-07-26
ID003960 | Placa de Vídeo Modelo 7493 | 4690.61 | 72 | 33054 | 2022-07-27
ID005459 | Webcam Modelo 8286 | 6170.09 | 63 | 20456 | 2022-07-27
ID007260 | Projetor Modelo 6066 | 3600.92 | 121 | 45020 | 2022-07-27
ID008155 | Caixa de Som Modelo 9004 | 4378.52 | 283 | 6421 | 2022-07-27
ID008314 | Caixa de Som Modelo 3417 | 8510.07 | 32 | 49145 | 2022-07-27
ID008342 | Cabo USB Modelo 9057 | 5302.89 | 494 | 37345 | 2022-07-27
ID009933 | Hub USB Modelo 227 | 97.77 | 111 | 26437 | 2022-07-27
ID000525 | Monitor Modelo 3094 | 4967.19 | 200 | 9913 | 2022-07-28
ID002408 | Cooler Modelo 1767 | 8141.19 | 336 | 34474 | 2022-07-28
ID002745 | Controle Modelo 4846 | 6927.76 | 22 | 5227 | 2022-07-28
ID004114 | Scanner Modelo 3759 | 1041.29 | 96 | 22299 | 2022-07-28
ID004407 | Fonte Modelo 7333 | 190.0 | 74 | 35654 | 2022-07-28
ID004984 | Gabinete Modelo 3593 | 3311.16 | 462 | 4921 | 2022-07-28
ID005954 | Smartphone Modelo 3575 | 9183.14 | 133 | 31727 | 2022-07-28
ID006320 | Impressora Modelo 2532 | 4967.42 | 74 | 6561 | 2022-07-28
ID007212 | Scanner Modelo 3520 | 9993.62 | 108 | 27481 | 2022-07-28
ID009781 | SSD Modelo 241 | 8833.14 | 160 | 16649 | 2022-07-28
ID001489 | Memória RAM Modelo 6596 | 1954.83 | 329 | 46368 | 2022-07-29
ID001724 | Notebook Modelo 7384 | 4469.32 | 366 | 38146 | 2022-07-29
ID002830 | Placa de Vídeo Modelo 7362 | 4435.64 | 216 | 34230 | 2022-07-29
ID005644 | Mouse Modelo 9729 | 1282.85 | 451 | 31355 | 2022-07-29
ID001151 | Smartphone Modelo 2828 | 2822.38 | 175 | 3688 | 2022-07-30
ID008086 | Hub USB Modelo 8452 | 2772.85 | 402 | 22600 | 2022-07-30
ID008108 | Gabinete Modelo 956 | 3465.06 | 296 | 40655 | 2022-07-30
ID009031 | Cabo USB Modelo 7443 | 912.67 | 158 | 32418 | 2022-07-30
ID009287 | Webcam Modelo 7490 | 7886.57 | 299 | 14909 | 2022-07-30
ID002130 | Webcam Modelo 3258 | 2133.11 | 236 | 2312 | 2022-07-31
ID004565 | Adaptador Bluetooth Modelo 2906 | 8208.85 | 321 | 9248 | 2022-07-31
ID004665 | Placa-mãe Modelo 2192 | 466.83 | 193 | 42148 | 2022-07-31
ID005283 | Fonte Modelo 6772 | 5875.84 | 47 | 1612 | 2022-07-31
ID003165 | HD Modelo 6710 | 2063.57 | 422 | 31326 | 2022-08-01
ID003649 | Monitor Modelo 6632 | 8309.24 | 5 | 13044 | 2022-08-01
ID006641 | Controle Modelo 7619 | 521.77 | 52 | 25436 | 2022-08-01
ID007127 | Scanner Modelo 5324 | 5650.06 | 122 | 895 | 2022-08-01
ID007634 | Fonte Modelo 3590 | 6922.49 | 32 | 44549 | 2022-08-01
ID007691 | HD Modelo 9330 | 2789.98 | 5 | 14777 | 2022-08-01
ID008532 | Notebook Modelo 3136 | 2381.86 | 294 | 20892 | 2022-08-01
ID009844 | Notebook Modelo 2017 | 796.35 | 82 | 16296 | 2022-08-01
ID001094 | Gabinete Modelo 8554 | 7051.59 | 473 | 730 | 2022-08-02
ID003627 | Controle Modelo 1634 | 5439.19 | 204 | 29844 | 2022-08-02
ID004332 | Adaptador Bluetooth Modelo 1134 | 227.07 | 323 | 35261 | 2022-08-02
ID004935 | Fonte Modelo 5539 | 7081.89 | 39 | 5666 | 2022-08-02
ID008398 | Tablet Modelo 1824 | 5225.82 | 34 | 685 | 2022-08-02
ID000821 | Memória RAM Modelo 8676 | 4600.62 | 328 | 41903 | 2022-08-03
ID002906 | Notebook Modelo 7930 | 4651.89 | 56 | 8682 | 2022-08-03
ID002977 | Gabinete Modelo 1609 | 600.7 | 54 | 34552 | 2022-08-03
ID005587 | Teclado Modelo 2824 | 328.08 | 268 | 14258 | 2022-08-03
ID007929 | Controle Modelo 7332 | 5427.25 | 317 | 42834 | 2022-08-03
ID008647 | Monitor Modelo 5701 | 4147.54 | 41 | 22730 | 2022-08-03
ID009217 | Monitor Modelo 2537 | 8940.02 | 44 | 11146 | 2022-08-03
ID009630 | HD Modelo 3273 | 108.1 | 52 | 25604 | 2022-08-03
ID006724 | Adaptador Bluetooth Modelo 2355 | 6254.51 | 141 | 19796 | 2022-08-04
ID007701 | Hub USB Modelo 7477 | 3134.72 | 147 | 48092 | 2022-08-04
ID002968 | Teclado Modelo 9946 | 7626.6 | 236 | 38332 | 2022-08-05
ID003652 | Bateria Modelo 1325 | 1873.12 | 43 | 5905 | 2022-08-05
ID005288 | Controle Modelo 605 | 7432.29 | 499 | 45414 | 2022-08-05
ID006129 | Controle Modelo 5693 | 4264.21 | 371 | 20271 | 2022-08-05
ID007964 | Monitor Modelo 9336 | 9398.31 | 332 | 13330 | 2022-08-05
ID000859 | Teclado Modelo 6143 | 5298.21 | 175 | 17013 | 2022-08-06
ID001213 | Smartphone Modelo 9368 | 6970.49 | 433 | 39631 | 2022-08-06
ID003267 | Hub USB Modelo 3649 | 3118.81 | 219 | 3449 | 2022-08-06
ID004863 | Placa-mãe Modelo 7720 | 8193.58 | 433 | 42464 | 2022-08-06
ID006222 | Switch Modelo 6445 | 3005.88 | 344 | 47961 | 2022-08-06
ID007134 | Placa-mãe Modelo 3879 | 3115.09 | 202 | 39415 | 2022-08-06
ID008907 | Impressora Modelo 244 | 3018.13 | 173 | 39935 | 2022-08-06
ID009299 | Tablet Modelo 8438 | 4962.04 | 489 | 27571 | 2022-08-06
ID009510 | Cabo USB Modelo 2459 | 6273.49 | 11 | 12491 | 2022-08-06
ID001719 | Notebook Modelo 8639 | 3865.29 | 151 | 44076 | 2022-08-07
ID002914 | Carregador Modelo 1674 | 9648.08 | 406 | 39036 | 2022-08-07
ID004222 | Adaptador Bluetooth Modelo 2877 | 4689.87 | 397 | 16067 | 2022-08-07
ID004352 | Mouse Modelo 8158 | 1512.87 | 457 | 16598 | 2022-08-07
ID005667 | HD Modelo 3790 | 328.97 | 15 | 13054 | 2022-08-07
ID006292 | Tablet Modelo 4277 | 7814.83 | 357 | 36404 | 2022-08-07
ID007002 | Adaptador Bluetooth Modelo 6982 | 3927.87 | 283 | 21774 | 2022-08-07
ID009065 | Teclado Modelo 4808 | 6206.02 | 212 | 45834 | 2022-08-07
ID000193 | Caixa de Som Modelo 791 | 3804.11 | 86 | 7277 | 2022-08-08
ID000577 | Memória RAM Modelo 6328 | 5802.45 | 202 | 12020 | 2022-08-08
ID002103 | Tablet Modelo 1990 | 285.79 | 286 | 46307 | 2022-08-08
ID003025 | Placa de Vídeo Modelo 1859 | 761.32 | 469 | 21389 | 2022-08-08
ID006197 | Gabinete Modelo 9313 | 4985.32 | 251 | 43391 | 2022-08-08
ID007118 | Monitor Modelo 713 | 8827.74 | 389 | 2538 | 2022-08-08
ID000418 | Tablet Modelo 4402 | 2479.74 | 295 | 14735 | 2022-08-09
ID003440 | Scanner Modelo 2176 | 643.76 | 340 | 8842 | 2022-08-09
ID004445 | Cabo USB Modelo 4264 | 7757.01 | 230 | 4717 | 2022-08-09
ID005254 | Monitor Modelo 7466 | 6485.6 | 202 | 31279 | 2022-08-09
ID006019 | Processador Modelo 8763 | 8173.59 | 132 | 9709 | 2022-08-09
ID006778 | Switch Modelo 8087 | 8667.89 | 377 | 39716 | 2022-08-09
ID006925 | Cooler Modelo 640 | 2944.74 | 479 | 22098 | 2022-08-09
ID008545 | Placa-mãe Modelo 9835 | 4150.93 | 42 | 7128 | 2022-08-09
ID009129 | Tablet Modelo 5231 | 3095.91 | 166 | 24435 | 2022-08-09
ID001173 | Monitor Modelo 7224 | 3953.23 | 290 | 2483 | 2022-08-10
ID003301 | Smartphone Modelo 9923 | 9189.23 | 40 | 24645 | 2022-08-10
ID004847 | SSD Modelo 7697 | 5334.9 | 69 | 19849 | 2022-08-10
ID005246 | Switch Modelo 7084 | 2360.07 | 252 | 18609 | 2022-08-10
ID008710 | Roteador Modelo 3565 | 4820.48 | 140 | 35858 | 2022-08-10
ID009137 | Monitor Modelo 783 | 8332.83 | 113 | 21797 | 2022-08-10
ID002049 | Carregador Modelo 8369 | 1922.36 | 104 | 18295 | 2022-08-11
ID003750 | Memória RAM Modelo 6648 | 9678.69 | 350 | 16822 | 2022-08-11
ID004033 | Roteador Modelo 7840 | 6549.75 | 386 | 7236 | 2022-08-11
ID005681 | Projetor Modelo 4703 | 7143.05 | 393 | 37536 | 2022-08-11
ID007061 | Fonte Modelo 9680 | 9381.55 | 44 | 48482 | 2022-08-11
ID008292 | HD Modelo 9680 | 2679.23 | 397 | 42212 | 2022-08-11
ID008363 | Roteador Modelo 7918 | 4122.64 | 402 | 37215 | 2022-08-11
ID009858 | Mouse Modelo 3293 | 8195.26 | 99 | 18897 | 2022-08-11
ID000869 | Adaptador Bluetooth Modelo 9111 | 8944.38 | 34 | 14566 | 2022-08-12
ID003122 | Impressora Modelo 4868 | 800.97 | 404 | 28833 | 2022-08-12
ID003234 | Webcam Modelo 7885 | 6281.04 | 132 | 31164 | 2022-08-12
ID003304 | Tablet Modelo 2545 | 2321.17 | 282 | 18583 | 2022-08-12
ID004618 | HD Modelo 9587 | 4681.0 | 129 | 20133 | 2022-08-12
ID006124 | Headset Modelo 1435 | 4685.58 | 285 | 19897 | 2022-08-12
ID008118 | Scanner Modelo 7895 | 448.6 | 444 | 11849 | 2022-08-12
ID002269 | Cabo USB Modelo 7516 | 6968.89 | 107 | 4991 | 2022-08-13
ID005188 | Cooler Modelo 532 | 2080.48 | 275 | 32803 | 2022-08-13
ID005287 | Tablet Modelo 8634 | 4771.19 | 92 | 28582 | 2022-08-13
ID001286 | Tablet Modelo 8120 | 4383.99 | 184 | 551 | 2022-08-14
ID004327 | Carregador Modelo 4232 | 66.16 | 277 | 49264 | 2022-08-14
ID005637 | Bateria Modelo 5014 | 4763.49 | 419 | 48843 | 2022-08-14
ID006917 | Scanner Modelo 5116 | 1513.77 | 402 | 49193 | 2022-08-14
ID007142 | Impressora Modelo 1257 | 9016.65 | 127 | 26542 | 2022-08-14
ID007818 | Switch Modelo 8800 | 8720.45 | 64 | 40536 | 2022-08-14
ID009258 | Webcam Modelo 8142 | 1882.02 | 485 | 10280 | 2022-08-14
ID009342 | Bateria Modelo 7801 | 6110.92 | 366 | 8259 | 2022-08-14
ID000484 | Memória RAM Modelo 4437 | 3980.94 | 35 | 2889 | 2022-08-15
ID000539 | Bateria Modelo 4181 | 4048.77 | 160 | 13270 | 2022-08-15
ID001167 | Headset Modelo 6520 | 5741.98 | 444 | 5266 | 2022-08-15
ID002030 | Memória RAM Modelo 3216 | 5760.01 | 257 | 35231 | 2022-08-15
ID002135 | Impressora Modelo 1526 | 2907.5 | 405 | 46169 | 2022-08-15
ID005165 | Notebook Modelo 5040 | 7381.69 | 73 | 1213 | 2022-08-15
ID005336 | Placa de Vídeo Modelo 620 | 8313.86 | 194 | 13247 | 2022-08-15
ID005338 | Tablet Modelo 1045 | 9131.75 | 431 | 27990 | 2022-08-15
ID006793 | Teclado Modelo 2893 | 2802.33 | 255 | 39253 | 2022-08-15
ID006996 | Mouse Modelo 1092 | 9758.92 | 462 | 28402 | 2022-08-15
ID009316 | Webcam Modelo 4076 | 8531.44 | 499 | 4339 | 2022-08-15
ID009508 | Memória RAM Modelo 9583 | 8078.79 | 147 | 46601 | 2022-08-15
ID001648 | Notebook Modelo 6305 | 484.59 | 488 | 6477 | 2022-08-16
ID003718 | Smartphone Modelo 2759 | 3660.2 | 199 | 30996 | 2022-08-16
ID005088 | Placa-mãe Modelo 8665 | 7017.98 | 135 | 10395 | 2022-08-16
ID007784 | HD Modelo 9663 | 3464.71 | 187 | 43270 | 2022-08-16
ID009351 | HD Modelo 9600 | 9659.65 | 401 | 15790 | 2022-08-16
ID000836 | Impressora Modelo 3850 | 3038.61 | 59 | 12156 | 2022-08-17
ID001134 | Impressora Modelo 4881 | 5996.65 | 48 | 32098 | 2022-08-17
ID001406 | Caixa de Som Modelo 358 | 7538.91 | 407 | 20386 | 2022-08-17
ID005971 | Memória RAM Modelo 6014 | 2885.09 | 425 | 48421 | 2022-08-17
ID006137 | Switch Modelo 4851 | 2523.47 | 22 | 15339 | 2022-08-17
ID009262 | Controle Modelo 2818 | 6949.36 | 328 | 33736 | 2022-08-17
ID002815 | Notebook Modelo 5986 | 5183.96 | 188 | 41193 | 2022-08-18
ID003988 | SSD Modelo 9108 | 2615.95 | 285 | 19652 | 2022-08-18
ID007222 | Webcam Modelo 2748 | 8848.44 | 227 | 2965 | 2022-08-18
ID002015 | Controle Modelo 4428 | 9179.17 | 456 | 34810 | 2022-08-19
ID002081 | Webcam Modelo 2433 | 9700.41 | 230 | 26517 | 2022-08-19
ID003249 | Gabinete Modelo 4780 | 7693.09 | 52 | 30028 | 2022-08-19
ID004485 | Caixa de Som Modelo 4491 | 5934.72 | 305 | 43570 | 2022-08-19
ID008747 | Placa-mãe Modelo 2562 | 9356.12 | 412 | 5072 | 2022-08-19
ID000751 | Fonte Modelo 1169 | 279.93 | 8 | 37274 | 2022-08-20
ID003170 | Monitor Modelo 8951 | 237.76 | 113 | 32375 | 2022-08-20
ID005913 | Gabinete Modelo 411 | 8007.04 | 321 | 16895 | 2022-08-20
ID005987 | Microfone Modelo 1049 | 8774.08 | 185 | 28675 | 2022-08-20
ID006656 | Bateria Modelo 1085 | 8767.56 | 204 | 40172 | 2022-08-20
ID007966 | Bateria Modelo 2295 | 2508.59 | 37 | 26457 | 2022-08-20
ID009136 | Controle Modelo 6494 | 5847.85 | 3 | 36661 | 2022-08-20
ID009490 | Projetor Modelo 8066 | 992.08 | 153 | 47617 | 2022-08-20
ID001859 | Projetor Modelo 9996 | 7856.34 | 261 | 14486 | 2022-08-21
ID003571 | Placa de Vídeo Modelo 4544 | 921.45 | 124 | 44312 | 2022-08-21
ID005286 | Placa de Vídeo Modelo 4340 | 5828.85 | 218 | 47738 | 2022-08-21
ID006255 | HD Modelo 6455 | 3984.1 | 173 | 14306 | 2022-08-21
ID008331 | Mouse Modelo 721 | 482.02 | 330 | 30913 | 2022-08-21
ID008680 | Tablet Modelo 3894 | 6582.35 | 177 | 47482 | 2022-08-21
ID008815 | SSD Modelo 2877 | 6998.88 | 149 | 14323 | 2022-08-21
ID001003 | Switch Modelo 2335 | 2922.81 | 308 | 44288 | 2022-08-22
ID002315 | Placa de Vídeo Modelo 8791 | 6277.46 | 179 | 31067 | 2022-08-22
ID003673 | Placa de Vídeo Modelo 5861 | 9139.05 | 147 | 44294 | 2022-08-22
ID003767 | HD Modelo 5024 | 4661.78 | 422 | 29288 | 2022-08-22
ID005127 | Switch Modelo 2471 | 9860.38 | 135 | 39160 | 2022-08-22
ID005921 | Projetor Modelo 4684 | 9796.15 | 168 | 38227 | 2022-08-22
ID006089 | Fonte Modelo 1886 | 8199.33 | 237 | 5706 | 2022-08-22
ID006795 | Smartphone Modelo 4045 | 3956.53 | 160 | 25378 | 2022-08-22
ID008288 | Webcam Modelo 5692 | 4381.72 | 332 | 34546 | 2022-08-22
ID009058 | Cabo USB Modelo 2062 | 8701.11 | 447 | 40286 | 2022-08-22
ID009185 | Carregador Modelo 8761 | 9148.58 | 204 | 16944 | 2022-08-22
ID009335 | Caixa de Som Modelo 6418 | 9439.12 | 341 | 31052 | 2022-08-22
ID009974 | Mouse Modelo 605 | 6885.21 | 169 | 10745 | 2022-08-22
ID000340 | Gabinete Modelo 805 | 4630.83 | 147 | 26228 | 2022-08-23
ID003060 | Tablet Modelo 2456 | 854.39 | 198 | 17852 | 2022-08-23
ID004488 | Mouse Modelo 5277 | 6112.23 | 216 | 5296 | 2022-08-23
ID005838 | Roteador Modelo 7467 | 6382.01 | 358 | 17680 | 2022-08-23
ID009894 | Switch Modelo 6390 | 5339.23 | 269 | 6294 | 2022-08-23
ID000408 | Cabo USB Modelo 3844 | 5156.14 | 99 | 40229 | 2022-08-24
ID001951 | Tablet Modelo 6576 | 3723.06 | 468 | 41789 | 2022-08-24
ID002960 | Webcam Modelo 2371 | 188.7 | 500 | 27178 | 2022-08-24
ID004408 | Projetor Modelo 6172 | 4466.41 | 241 | 22662 | 2022-08-24
ID005622 | Scanner Modelo 2970 | 8385.71 | 101 | 39654 | 2022-08-24
ID007649 | Adaptador Bluetooth Modelo 3239 | 7722.06 | 202 | 32197 | 2022-08-24
ID009365 | Roteador Modelo 4825 | 1511.83 | 82 | 38111 | 2022-08-24
ID009863 | Teclado Modelo 301 | 3832.91 | 195 | 14286 | 2022-08-24
ID000880 | Microfone Modelo 9823 | 6476.6 | 304 | 27352 | 2022-08-25
ID001226 | Processador Modelo 2805 | 9026.25 | 228 | 47615 | 2022-08-25
ID005178 | Scanner Modelo 7655 | 1720.87 | 106 | 44706 | 2022-08-25
ID005726 | Processador Modelo 7902 | 9683.39 | 367 | 7501 | 2022-08-25
ID006347 | Monitor Modelo 3121 | 7983.98 | 171 | 9687 | 2022-08-25
ID008985 | Headset Modelo 6750 | 703.56 | 133 | 7536 | 2022-08-25
ID000588 | HD Modelo 8943 | 6580.78 | 449 | 39383 | 2022-08-26
ID003973 | Adaptador Bluetooth Modelo 7432 | 5542.41 | 145 | 43762 | 2022-08-26
ID004872 | Carregador Modelo 9942 | 515.49 | 289 | 30457 | 2022-08-26
ID005052 | Projetor Modelo 7137 | 2406.78 | 293 | 21841 | 2022-08-26
ID005820 | Projetor Modelo 1924 | 747.41 | 125 | 17916 | 2022-08-26
ID004279 | Bateria Modelo 6804 | 5397.24 | 180 | 23651 | 2022-08-27
ID004777 | HD Modelo 6496 | 8697.56 | 223 | 19804 | 2022-08-27
ID006250 | Processador Modelo 2423 | 7702.92 | 405 | 32545 | 2022-08-27
ID006441 | Webcam Modelo 2005 | 8828.14 | 381 | 45529 | 2022-08-27
ID006598 | Microfone Modelo 7199 | 5745.85 | 246 | 3042 | 2022-08-27
ID006638 | Projetor Modelo 4594 | 8507.53 | 154 | 28811 | 2022-08-27
ID008787 | Headset Modelo 4155 | 3613.18 | 267 | 7549 | 2022-08-27
ID000593 | Teclado Modelo 2550 | 8989.4 | 246 | 43207 | 2022-08-28
ID005627 | Caixa de Som Modelo 9849 | 9767.95 | 293 | 2365 | 2022-08-28
ID006569 | Webcam Modelo 4352 | 6375.82 | 393 | 22051 | 2022-08-28
ID007492 | Switch Modelo 7287 | 1522.18 | 299 | 33813 | 2022-08-28
ID008486 | Bateria Modelo 8126 | 941.61 | 134 | 45548 | 2022-08-28
ID008867 | HD Modelo 1965 | 1908.55 | 153 | 11621 | 2022-08-28
ID009298 | Memória RAM Modelo 1525 | 7709.77 | 11 | 17373 | 2022-08-28
ID001155 | Scanner Modelo 1036 | 2960.8 | 74 | 32017 | 2022-08-29
ID003142 | Impressora Modelo 5883 | 3788.71 | 481 | 21878 | 2022-08-29
ID006337 | Headset Modelo 1183 | 711.16 | 176 | 12552 | 2022-08-29
ID006630 | Roteador Modelo 6025 | 6604.73 | 204 | 15411 | 2022-08-29
ID006952 | Notebook Modelo 1271 | 3072.33 | 419 | 45747 | 2022-08-29
ID007089 | Hub USB Modelo 6818 | 2942.54 | 421 | 49453 | 2022-08-29
ID001100 | Webcam Modelo 2124 | 3017.51 | 282 | 4211 | 2022-08-30
ID002476 | Smartphone Modelo 6057 | 1175.54 | 338 | 20867 | 2022-08-30
ID002809 | Webcam Modelo 963 | 3747.49 | 241 | 18619 | 2022-08-30
ID002990 | Hub USB Modelo 4236 | 1847.87 | 290 | 37886 | 2022-08-30
ID004626 | Notebook Modelo 9977 | 332.13 | 237 | 12242 | 2022-08-30
ID006051 | SSD Modelo 9720 | 2907.01 | 350 | 32601 | 2022-08-30
ID007219 | SSD Modelo 7191 | 6138.74 | 390 | 9226 | 2022-08-30
ID008730 | Headset Modelo 3530 | 9972.7 | 73 | 28649 | 2022-08-30
ID003128 | Gabinete Modelo 3196 | 6028.24 | 66 | 32997 | 2022-08-31
ID003967 | Caixa de Som Modelo 8052 | 7967.35 | 159 | 22541 | 2022-08-31
ID004095 | Bateria Modelo 8295 | 7156.56 | 228 | 21968 | 2022-08-31
ID005110 | Roteador Modelo 9930 | 8953.62 | 490 | 34105 | 2022-08-31
ID007586 | Gabinete Modelo 1783 | 8884.64 | 46 | 22394 | 2022-08-31
ID007620 | Mouse Modelo 9692 | 7280.54 | 356 | 15266 | 2022-08-31
ID000456 | Teclado Modelo 4047 | 3136.46 | 394 | 5046 | 2022-09-01
ID002877 | Placa-mãe Modelo 2059 | 645.98 | 6 | 20135 | 2022-09-01
ID003119 | Carregador Modelo 6680 | 5254.45 | 194 | 45056 | 2022-09-01
ID006225 | Headset Modelo 9130 | 1361.22 | 326 | 40702 | 2022-09-01
ID008271 | Cabo USB Modelo 1188 | 2058.0 | 87 | 24680 | 2022-09-01
ID008926 | Monitor Modelo 7937 | 6952.74 | 161 | 46460 | 2022-09-01
ID008946 | HD Modelo 3196 | 1265.12 | 322 | 5218 | 2022-09-01
ID009311 | Webcam Modelo 2168 | 8956.28 | 268 | 20286 | 2022-09-01
ID001336 | Placa de Vídeo Modelo 7021 | 9428.87 | 310 | 38285 | 2022-09-02
ID002252 | Smartphone Modelo 7716 | 3942.6 | 14 | 22544 | 2022-09-02
ID003987 | Hub USB Modelo 3931 | 8155.34 | 237 | 5368 | 2022-09-02
ID006760 | SSD Modelo 4282 | 4514.32 | 361 | 37109 | 2022-09-02
ID000515 | Memória RAM Modelo 1696 | 5202.74 | 219 | 22166 | 2022-09-03
ID002157 | Mouse Modelo 5533 | 7399.96 | 110 | 10394 | 2022-09-03
ID002831 | Smartphone Modelo 5011 | 687.09 | 9 | 33525 | 2022-09-03
ID003926 | Teclado Modelo 2181 | 3625.55 | 177 | 46048 | 2022-09-03
ID004173 | Webcam Modelo 609 | 2645.51 | 250 | 9027 | 2022-09-03
ID004197 | Smartphone Modelo 7521 | 5304.24 | 334 | 26167 | 2022-09-03
ID007322 | Switch Modelo 1601 | 2856.92 | 32 | 39022 | 2022-09-03
ID008239 | Bateria Modelo 1114 | 9691.78 | 444 | 9938 | 2022-09-03
ID009617 | Projetor Modelo 9594 | 8441.06 | 333 | 23686 | 2022-09-03
ID001354 | Hub USB Modelo 2248 | 5836.17 | 275 | 17316 | 2022-09-04
ID002522 | Placa de Vídeo Modelo 7143 | 8778.94 | 115 | 34208 | 2022-09-04
ID006330 | Carregador Modelo 7835 | 8192.54 | 105 | 24325 | 2022-09-04
ID008056 | Cabo USB Modelo 4369 | 5279.58 | 252 | 8832 | 2022-09-04
ID000029 | Impressora Modelo 1304 | 9132.18 | 68 | 41707 | 2022-09-05
ID002816 | Teclado Modelo 9592 | 489.29 | 67 | 4154 | 2022-09-05
ID003415 | Headset Modelo 3970 | 8184.95 | 141 | 40472 | 2022-09-05
ID003962 | Switch Modelo 997 | 3416.96 | 418 | 8247 | 2022-09-05
ID004050 | Microfone Modelo 5266 | 435.97 | 327 | 18828 | 2022-09-05
ID004394 | Smartphone Modelo 2017 | 8514.13 | 199 | 11633 | 2022-09-05
ID006294 | Fonte Modelo 444 | 142.25 | 442 | 29422 | 2022-09-05
ID008423 | Notebook Modelo 762 | 2327.43 | 203 | 42756 | 2022-09-05
ID009543 | Microfone Modelo 691 | 5887.82 | 309 | 5857 | 2022-09-05
ID000623 | Mouse Modelo 8177 | 6429.8 | 19 | 41355 | 2022-09-06
ID001001 | Smartphone Modelo 1208 | 6469.75 | 33 | 49834 | 2022-09-06
ID002585 | Headset Modelo 1182 | 9319.58 | 214 | 22098 | 2022-09-06
ID003643 | Headset Modelo 2841 | 515.8 | 239 | 14133 | 2022-09-06
ID005399 | Webcam Modelo 7119 | 2671.47 | 21 | 41925 | 2022-09-06
ID006104 | Gabinete Modelo 1913 | 6612.45 | 448 | 45184 | 2022-09-06
ID007479 | Controle Modelo 8925 | 8225.29 | 459 | 19058 | 2022-09-06
ID008347 | Placa de Vídeo Modelo 917 | 297.27 | 400 | 31129 | 2022-09-06
ID002555 | Projetor Modelo 4043 | 3732.06 | 465 | 21878 | 2022-09-07
ID004549 | Carregador Modelo 1047 | 1190.46 | 317 | 9208 | 2022-09-07
ID004918 | Mouse Modelo 5023 | 5880.03 | 485 | 20197 | 2022-09-07
ID008060 | Smartphone Modelo 2306 | 8588.07 | 198 | 47430 | 2022-09-07
ID000114 | Smartphone Modelo 3106 | 93.62 | 484 | 25390 | 2022-09-08
ID001849 | Impressora Modelo 978 | 8566.4 | 347 | 28487 | 2022-09-08
ID004378 | Switch Modelo 2118 | 5750.53 | 458 | 42243 | 2022-09-08
ID004572 | Placa-mãe Modelo 7402 | 1266.89 | 405 | 38246 | 2022-09-08
ID004853 | Memória RAM Modelo 4075 | 7810.37 | 433 | 48550 | 2022-09-08
ID006392 | Caixa de Som Modelo 6602 | 3029.55 | 239 | 27658 | 2022-09-08
ID009153 | Webcam Modelo 4288 | 1514.65 | 318 | 18846 | 2022-09-08
ID000538 | Carregador Modelo 3718 | 6342.59 | 70 | 32700 | 2022-09-09
ID008280 | SSD Modelo 5011 | 1659.87 | 189 | 35513 | 2022-09-09
ID000229 | Gabinete Modelo 8598 | 5541.88 | 359 | 19849 | 2022-09-10
ID000391 | Smartphone Modelo 201 | 8364.34 | 389 | 3418 | 2022-09-10
ID002668 | Cooler Modelo 8501 | 7768.41 | 405 | 38549 | 2022-09-10
ID003420 | Controle Modelo 8726 | 5296.44 | 4 | 48414 | 2022-09-10
